Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A1_006_Line_Y_500m,MOD13A1_006_Sample_X_500m,MOD13A1_006__500m_16_days_EVI,MOD13A1_006__500m_16_days_NDVI,MOD13A1_006__500m_16_days_VI_Quality,MOD13A1_006__500m_16_days_VI_Quality_bitmask,MOD13A1_006__500m_16_days_VI_Quality_MODLAND,MOD13A1_006__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_006__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_006__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_006__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_006__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_006__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_006__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_006__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_006__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_006__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_006__500m_16_days_VI_Quality_Possible_shadow_Description
Irrigated,US-NE2,41.1649,-96.4071,2021-07-28,h10v04,2120.0,1781.0,0.6437,0.8542,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-08-13,h10v04,2120.0,1781.0,0.5835,0.7827,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-08-29,h10v04,2120.0,1781.0,0.5057,0.7636,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-09-14,h10v04,2120.0,1781.0,0.4362,0.6619,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-09-30,h10v04,2120.0,1781.0,0.2117,0.3904,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-10-16,h10v04,2120.0,1781.0,0.1945,0.3417,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-11-01,h10v04,2120.0,1781.0,0.1955,0.35,4237.0,0b0001000010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-11-17,h10v04,2120.0,1781.0,0.1889,0.2778,2124.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-12-03,h10v04,2120.0,1781.0,0.1739,0.2783,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Irrigated,US-NE2,41.1649,-96.4071,2021-12-19,h10v04,2120.0,1781.0,0.1858,0.2624,2124.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2000-12-18,h10v04,2116.0,1779.0,0.0099,0.0095,18453.0,0b0100100000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality (0101),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-01-01,h10v04,2116.0,1779.0,0.0037,0.0026,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-01-17,h10v04,2116.0,1779.0,0.0872,0.2512,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-02-02,h10v04,2116.0,1779.0,0.0159,0.0111,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-02-18,h10v04,2116.0,1779.0,0.0155,0.0134,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-03-06,h10v04,2116.0,1779.0,0.0977,0.2728,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-03-22,h10v04,2116.0,1779.0,0.1311,0.2772,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-04-07,h10v04,2116.0,1779.0,0.1599,0.2696,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-04-23,h10v04,2116.0,1779.0,0.1857,0.3535,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-05-09,h10v04,2116.0,1779.0,0.2451,0.3733,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-05-25,h10v04,2116.0,1779.0,0.1367,0.338,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-06-10,h10v04,2116.0,1779.0,0.2767,0.4415,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-06-26,h10v04,2116.0,1779.0,0.5786,0.7647,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-07-12,h10v04,2116.0,1779.0,0.647,0.8099,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-07-28,h10v04,2116.0,1779.0,0.3227,0.5285,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-08-13,h10v04,2116.0,1779.0,0.3122,0.4961,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-08-29,h10v04,2116.0,1779.0,0.4556,0.7441,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-09-14,h10v04,2116.0,1779.0,0.3726,0.7038,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-09-30,h10v04,2116.0,1779.0,0.3275,0.6171,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-10-16,h10v04,2116.0,1779.0,0.2307,0.4436,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-11-01,h10v04,2116.0,1779.0,0.1877,0.2869,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-11-17,h10v04,2116.0,1779.0,0.1841,0.336,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-12-03,h10v04,2116.0,1779.0,0.1044,0.2219,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2001-12-19,h10v04,2116.0,1779.0,0.122,0.2412,2124.0,0b0000100001001100,0b00,VI produced with good quality,0b0011,Decreasing quality (0011),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-01-01,h10v04,2116.0,1779.0,0.1038,0.2133,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-01-17,h10v04,2116.0,1779.0,0.111,0.2196,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-02-02,h10v04,2116.0,1779.0,0.1196,0.2374,4233.0,0b0001000010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-02-18,h10v04,2116.0,1779.0,0.134,0.2489,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-03-06,h10v04,2116.0,1779.0,0.0594,0.0472,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-03-22,h10v04,2116.0,1779.0,0.1371,0.2291,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-04-07,h10v04,2116.0,1779.0,0.2295,0.4051,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-04-23,h10v04,2116.0,1779.0,0.2157,0.3735,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-05-09,h10v04,2116.0,1779.0,0.1671,0.2759,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-05-25,h10v04,2116.0,1779.0,0.2561,0.3821,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-06-10,h10v04,2116.0,1779.0,0.2957,0.4241,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-06-26,h10v04,2116.0,1779.0,0.3417,0.5063,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-07-12,h10v04,2116.0,1779.0,0.401,0.6123,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-07-28,h10v04,2116.0,1779.0,0.3798,0.5803,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-08-13,h10v04,2116.0,1779.0,0.5277,0.8096,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-08-29,h10v04,2116.0,1779.0,0.4338,0.6471,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-09-14,h10v04,2116.0,1779.0,0.3337,0.5327,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-09-30,h10v04,2116.0,1779.0,0.3099,0.5261,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-10-16,h10v04,2116.0,1779.0,0.2438,0.4338,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-11-01,h10v04,2116.0,1779.0,0.13,0.2605,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-11-17,h10v04,2116.0,1779.0,0.1927,0.3638,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-12-03,h10v04,2116.0,1779.0,0.1493,0.2753,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2002-12-19,h10v04,2116.0,1779.0,0.1266,0.2397,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-01-01,h10v04,2116.0,1779.0,0.1266,0.2397,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-01-17,h10v04,2116.0,1779.0,-0.0155,-0.0102,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-02-02,h10v04,2116.0,1779.0,0.1449,0.2259,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-02-18,h10v04,2116.0,1779.0,0.1607,0.2277,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-03-06,h10v04,2116.0,1779.0,0.1484,0.2765,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-03-22,h10v04,2116.0,1779.0,0.1884,0.2803,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-04-07,h10v04,2116.0,1779.0,0.2018,0.3415,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-04-23,h10v04,2116.0,1779.0,0.3016,0.5206,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-05-09,h10v04,2116.0,1779.0,0.2326,0.3412,2181.0,0b0000100010000101,0b01,"VI produced, but check other QA",0b0001,Lower quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-05-25,h10v04,2116.0,1779.0,0.4464,0.6323,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-06-10,h10v04,2116.0,1779.0,0.4296,0.6514,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-06-26,h10v04,2116.0,1779.0,0.5353,0.7419,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-07-12,h10v04,2116.0,1779.0,0.6467,0.7929,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-07-28,h10v04,2116.0,1779.0,0.5744,0.7705,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-08-13,h10v04,2116.0,1779.0,0.2949,0.4926,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-08-29,h10v04,2116.0,1779.0,0.2985,0.5285,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-09-14,h10v04,2116.0,1779.0,0.1857,0.4094,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-09-30,h10v04,2116.0,1779.0,0.1538,0.3086,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-10-16,h10v04,2116.0,1779.0,0.2711,0.4547,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-11-01,h10v04,2116.0,1779.0,0.1611,0.2239,3154.0,0b0000110001010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality (0100),0b01,Low,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-11-17,h10v04,2116.0,1779.0,0.2042,0.3747,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-12-03,h10v04,2116.0,1779.0,0.2562,0.3188,2190.0,0b0000100010001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality (0011),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2003-12-19,h10v04,2116.0,1779.0,0.1062,0.1968,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-01-01,h10v04,2116.0,1779.0,0.1062,0.1968,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-01-17,h10v04,2116.0,1779.0,0.16,0.2138,3222.0,0b0000110010010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality (0101),0b10,Average,0b0,No,0b0,No,0b1,Yes,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-02-02,h10v04,2116.0,1779.0,-0.0451,-0.0285,18449.0,0b0100100000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-02-18,h10v04,2116.0,1779.0,-0.0835,-0.0586,18445.0,0b0100100000001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b1,Yes,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-03-05,h10v04,2116.0,1779.0,0.1261,0.2176,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-03-21,h10v04,2116.0,1779.0,0.1311,0.2285,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-04-06,h10v04,2116.0,1779.0,0.1789,0.2884,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-04-22,h10v04,2116.0,1779.0,0.1597,0.2369,2112.0,0b0000100001000000,0b00,VI produced with good quality,0b0000,Highest quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
Rainfed,US-NE3,41.1797,-96.4397,2004-05-08,h10v04,2116.0,1779.0,0.2227,0.3379,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
